country,iso,year,debt,inflation,reserves,current_account,fdi,gdp_growth,region,gdp_growth_next,fragility_score,normalised_fragility_score
Austria,AT,2017,91.234734613238,2.08126911385587,1.0589445360781,1.24444591726667,3.38180275607348,2.27225012037459,Western Europe,2.48422086689928,0.4846937355472274,0.746314195465084
Austria,AT,2016,96.9275662307516,0.891591752655362,1.24674622591386,2.57148776968201,-7.23989904197038,2.11721967096108,Western Europe,2.27225012037459,1.0055332120226723,0.8235720606313032
Austria,AT,2015,97.3280357189943,0.89656333526032,1.2707499301248,1.58832680063968,-1.80409511056007,1.30352309798889,Western Europe,2.11721967096108,0.7653534081083786,0.7879453853415812
Austria,AT,2014,97.8910849273006,1.60581182954474,1.19166753701729,2.31393875506261,0.389557041234778,0.755799076892799,Western Europe,1.30352309798889,0.6827411040814249,0.7756912254058259
Austria,AT,2013,89.5758769414562,2.00015616900597,1.14393112619936,1.75299233450364,-0.302633479129545,-0.250726545926739,Western Europe,0.755799076892799,0.6312543308524815,0.7680540197721764
Austria,AT,2012,92.4903678869107,2.48567562177015,1.30138137098723,1.51000017550336,1.2830027920872,0.628246179413949,Western Europe,-0.250726545926739,0.5730469886241298,0.7594199296145077
Austria,AT,2011,87.866630904677,3.2865791487538,1.109993491584,1.58501011759763,5.35812778038962,2.92746790789693,Western Europe,0.628246179413949,0.361850406310802,0.7280924327236328
Austria,AT,2010,87.6567178372011,1.81353438995062,1.20129993780002,2.94294851772084,-5.64539670207833,1.8089826696085,Western Europe,2.92746790789693,0.8580170664363758,0.8016904963484474
Azerbaijan,AZ,2020,22.1899994626478,2.75980947008127,5.19963004276592,-0.740874280795449,1.18790387182911,-4.30000010230737,Western Asia,5.61645102853028,-0.17040715351605812,0.6491408849855973
Azerbaijan,AZ,2010,6.38557579182856,5.72687224669605,5.34868066777363,28.4268313519369,6.337255132933,5.04894451349574,Western Asia,-4.30000010230737,-0.10446291698605098,0.6589226146056345
"Bahamas, The",BS,2021,87.3903316559467,2.90491262928478,5.10937798510663,-21.4091678759537,3.36940934585663,15.4031489427848,Caribbean,10.7820132001503,-0.05024846782011064,0.666964425552967
"Bahamas, The",BS,2020,82.2560302493445,0.0385210980054558,7.35609883565823,-22.9408947412774,4.36424052342385,-21.4234630658488,Caribbean,15.4031489427848,-0.19619899920139383,0.6453150940723782
"Bahamas, The",BS,2019,57.8283830918394,2.49123527368046,3.85200499675235,-2.65423795994222,3.70483940313609,-1.35726520928898,Caribbean,-21.4234630658488,0.035751457080669395,0.6797210826467245
"Bahamas, The",BS,2018,57.413679671523,2.26586346678736,2.76440306147581,-8.84029408152681,3.89515281813018,2.62988985993933,Caribbean,-1.35726520928898,-0.031812308231968234,0.6696991228944246
"Bahamas, The",BS,2017,53.5285411916611,1.51820700736147,3.18337801408721,-12.8682246348301,2.48913165410064,2.79951863934495,Caribbean,2.62988985993933,-0.07200982743975247,0.6637364901462559
"Bahamas, The",BS,2016,50.7851444432146,-0.346376929989397,2.42753105593861,-6.0517621951897,3.32393965491992,-0.961908776858536,Caribbean,2.79951863934495,0.028256211607055604,0.6786092877649179
"Bahamas, The",BS,2015,48.2985803510997,1.86148302863371,2.29663852087598,-10.3082218220564,0.651786981982368,0.996758610594114,Caribbean,-0.961908776858536,0.027837762855441803,0.6785472178591383
"Bahamas, The",BS,2014,47.0213593825462,1.51375643050831,1.88525720584771,-17.1793879299618,2.28973153898725,1.84726084348846,Caribbean,0.996758610594114,-0.13955849136673193,0.6537167704331038
"Bahamas, The",BS,2013,45.1087073625887,0.722414784530551,1.8735884100653,-14.3704765386021,3.67698493622424,-2.86330925726089,Caribbean,1.84726084348846,-0.1582272066773539,0.6509475773219082
"Bahamas, The",BS,2012,36.4498330286183,1.97336755976254,1.93940748049237,-14.0368120592515,4.90812842804373,2.99790320655973,Caribbean,-2.86330925726089,-0.29440529876639543,0.6307478245143765
"Bahamas, The",BS,2011,35.306429206242,3.1987814166032,2.82285358802929,-11.9472714724764,6.61957509346653,0.613170735890648,Caribbean,2.99790320655973,-0.3895348618985657,0.6166369375832991
"Bahamas, The",BS,2010,33.6922817103418,1.34402738392836,3.09666320072702,-8.0632166374795,8.63699216304667,1.53866248693835,Caribbean,0.613170735890648,-0.41076277349541607,0.6134881303096876
Bahrain,BH,2019,91.3598106259863,1.00582004702137,1.5458484900259,-1.96409784324041,2.32837980010521,2.05287774418655,Western Asia,-5.9113629524152,0.47742947941236985,0.745236664006068
Bahrain,BH,2018,84.3014580347853,2.08766938046978,0.888034266326337,-6.15289066217848,4.18079308703848,2.05258864979861,Western Asia,2.05287774418655,0.28487076614970736,0.7166737846972665
Bahrain,BH,2017,77.5251429515026,1.38671830576406,1.21101415937674,-4.30051876437292,3.83300891199591,4.95383534123657,Western Asia,2.05258864979861,0.2713114177310265,0.7146624811014616
Bahrain,BH,2016,70.5694533398636,2.78679347602044,1.24639583150588,-4.40558716045662,0.718174283238518,3.81499327422425,Western Asia,4.95383534123657,0.3228911504645532,0.7223134757299847
Bahrain,BH,2015,60.7584088656577,1.84862742374977,1.61971116005605,-2.31252912932776,0.199529633421541,2.50787205267615,Western Asia,3.81499327422425,0.29689727891622525,0.7184577176434077
Bahrain,BH,2014,43.5275770260668,2.64755321246189,2.46566079822188,4.38061668747352,4.36728984042949,4.30885692657077,Western Asia,2.50787205267615,0.04653043036856509,0.6813199638808082
Bahrain,BH,2013,42.2700248553772,3.30001156888442,2.09918116055192,7.12443578913414,11.0211306090708,5.29262224906203,Western Asia,4.30885692657077,-0.19523537380651576,0.645458031856841
Bahrain,BH,2012,35.6065986264045,2.75739669962979,2.27248354641055,8.06539982681225,4.83265436536465,3.80302899043062,Western Asia,5.29262224906203,0.025027804582297114,0.6781304073307614
Bahrain,BH,2011,34.5689325404164,-0.40004069748808,2.34120217230767,10.8553403651519,2.61026038592024,1.92815791170796,Western Asia,3.80302899043062,0.19326783744739262,0.7030860152708686
Bahrain,BH,2010,29.0713708137176,1.96188468334623,3.75492330902565,2.8727610009228,0.581105356633959,4.33429917283135,Western Asia,1.92815791170796,0.028035528704252785,0.678576553130315
Barbados,BB,2015,126.369906238259,-1.11278992510967,2.41915861354469,-1.86708346142229,13.0203937978761,-0.846098521356325,Caribbean,1.79193033431267,0.31683980683562146,0.7214158596481121
Barbados,BB,2014,113.452822344532,1.76950322089729,2.46262893690345,-12.0306623984079,14.0456717994001,0.0824054778140209,Caribbean,-0.846098521356325,-0.030741247790252668,0.669857996879459
Barbados,BB,2013,105.110599279352,1.81410436049105,2.81404969138346,-4.70953069139193,1.94154778434176,-1.01038184618172,Caribbean,0.0824054778140209,0.5086641993724799,0.7498698147025409
Barbados,BB,2012,98.6286874336911,4.53334753888766,3.68774116822104,-8.50835280061712,10.0174515190616,-0.313311151079603,Caribbean,-1.01038184618172,-0.007922179824915748,0.6732428257100516
Barbados,BB,2011,87.4018651698206,9.43220240177221,3.61119856306647,-3.24982279392014,8.60234229239735,-0.731434558650108,Caribbean,-0.313311151079603,-0.0219151574643211,0.6711672004386056
Barbados,BB,2010,83.5324383616584,5.82421853311866,3.95630233742589,-5.24644752037007,8.19344765818078,-2.21771043677785,Caribbean,-0.731434558650108,-0.030793188300048097,0.6698502923695597
Belarus,BY,2018,37.0956460104644,4.87230220550684,1.92285617061419,0.0381468469587966,2.3762653793329,3.14919759375005,Eastern Europe,1.44645547691826,-0.0020348159586650177,0.674116118124139
Belarus,BY,2017,39.8801799561221,6.03183725177793,2.22678705426344,-1.74032844195636,2.33219360612021,2.53218350022975,Eastern Europe,3.14919759375005,-0.03129516684802343,0.6697758322091314
Belarus,BY,2016,38.9240984107258,11.8365807653497,1.79421367518525,-3.37736852773594,2.61275643208459,-2.52644643552371,Eastern Europe,2.53218350022975,-0.13989785971024588,0.6536664307892998
Belarus,BY,2015,37.5980986022908,13.5344897649735,1.39984867852594,-3.24347461784006,2.92676157012568,-3.82957055828389,Eastern Europe,-2.52644643552371,-0.17114440478787318,0.649031526033513
Belarus,BY,2014,24.5488085208305,18.1195543526734,1.29095951453516,-6.63305918043161,2.36256024522518,1.65112468524535,Eastern Europe,-3.82957055828389,-0.3653225108925933,0.6202284367569698
Belarus,BY,2013,23.8372955552391,18.3122610377874,1.59923820510719,-10.0192566839897,2.97388136295762,0.998719278658683,Eastern Europe,1.65112468524535,-0.46276569034624343,0.6057743633627217
Belarus,BY,2012,24.4293134230567,59.2197360232517,1.88834225240486,-2.8350076212066,2.22818019245943,1.707852569854,Eastern Europe,0.998719278658683,-0.876627961943641,0.5443847855357338
Belarus,BY,2011,39.4168108447656,53.2286983118173,1.8942922111742,-8.18054584289412,6.48031997656593,5.5499747229649,Eastern Europe,1.707852569854,-0.9346678784495446,0.5357755301966118
Belarus,BY,2010,18.905245726907,7.73574804312508,1.57038066904243,-14.4678043936086,2.43465600372626,7.75001706649184,Eastern Europe,5.5499747229649,-0.4062763183588979,0.6141536212366754
Belgium,BE,2021,108.445297214838,2.44024851144084,0.852356590926585,1.86556031631373,5.90607720952822,6.20255401586081,Western Europe,4.2334318336917,0.5318267500931178,0.7533055934814276
Belgium,BE,2020,118.442409069939,0.740791812220344,0.857102468649141,0.874586400402743,-5.74235227142936,-4.79298389726264,Western Europe,6.20255401586081,1.1077330289268466,0.8387317020007056
Belgium,BE,2019,103.200888047045,1.43681956996429,0.681038751016847,0.123098549898876,-1.97252997818916,2.44289006648609,Western Europe,-4.79298389726264,0.8104803692137461,0.7946392187276995
Belgium,BE,2018,101.506490561537,2.05316499865186,0.614522495946487,-0.874098516086552,-7.66649538713467,1.87796857219402,Western Europe,2.44289006648609,1.0130178441554618,0.8246822812006941
Belgium,BE,2017,104.249557076875,2.12597086002607,0.663471762498995,0.702363722625537,-7.44423790176632,1.47446765653092,Western Europe,1.87796857219402,1.048109295686983,0.8298875138171911
Belgium,BE,2016,110.598249698212,1.97385264653181,0.645305051279209,0.558076934849913,12.1319420227113,1.19350263995111,Western Europe,1.47446765653092,0.28218245331177405,0.7162750182439955
Belgium,BE,2015,108.885649368795,0.561429152790065,0.699058114514635,1.38017908454948,-4.23261410354123,1.47416438588013,Western Europe,1.19350263995111,0.9822494191137214,0.8201182975922746
Belgium,BE,2014,111.761996278293,0.340002833356922,0.601962590674506,0.751219410488652,-2.82643623555084,1.76554038203088,Western Europe,1.47416438588013,0.9434874753703366,0.8143686085641462
Belgium,BE,2013,101.11748085884,1.1130959402754,0.653961115854935,0.969084734716926,-5.65561784857252,0.30549447856238,Western Europe,1.76554038203088,0.9659075793386421,0.8176942577279105
Belgium,BE,2012,103.556484643172,2.83966343445899,0.767489599128287,-0.0829864949097406,2.36956900950956,0.215803673220449,Western Europe,0.30549447856238,0.6067726786429706,0.7644225742484079
Belgium,BE,2011,94.869878328893,3.53208210722742,0.680513278773323,-1.92887747556171,31.03668843113,1.93115497859051,Western Europe,0.215803673220449,-0.6976613572571467,0.5709315018247728
Belgium,BE,2010,93.1802046517235,2.18929920422457,0.71560959942996,1.52379368667185,26.0596407490289,2.71031141346458,Western Europe,1.93115497859051,-0.4325995535906732,0.6102490075310529
Belize,BZ,2013,61.2077235272414,0.50974776898322,4.00171632094856,-3.57083937981071,4.53807555984032,4.45432600686063,Central America,4.03084557750317,0.035836731677719,0.679733731713507
Belize,BZ,2012,61.3845710694459,1.30058074547858,3.01902895050892,-1.7342159764007,10.1708080438062,3.73777578617181,Central America,4.45432600686063,-0.14639552564522984,0.652702610223898
Belize,BZ,2011,62.5666511589721,1.602056156402,2.70418505294753,-1.0918621898446,5.21871460505905,-0.244543781225346,Central America,3.73777578617181,0.08703285949283547,0.6873278249388106
Belize,BZ,2010,64.1597353497165,0.917977378808888,2.69210196516835,-2.61996122117629,5.52499725518723,1.11403578740261,Central America,-0.244543781225346,0.0730362814537915,0.6852516656080194
Bhutan,BT,2019,90.357352573338,2.72643037388832,9.98564557325313,-18.3062679873896,0.475617042374335,5.75514850618227,Southern Asia,-10.2183974073689,-0.021641681927764972,0.6712077659815106
Bhutan,BT,2018,95.8478212264571,2.72396386183713,7.89747826994492,-18.5091514022686,0.102559426923707,3.50187183723874,Southern Asia,5.75514850618227,0.10741691349029361,0.6903514599864716
Bhutan,BT,2017,95.7786849724125,4.95508366985129,9.88572466303788,-20.8546965569122,-0.638806366776013,2.08684525771005,Southern Asia,3.50187183723874,0.0028066813351317887,0.6748342736442581
Bhutan,BT,2016,92.2912012893941,3.21988689395718,9.43703232126754,-26.4131091663954,0.504099187714892,8.47594335542423,Southern Asia,2.08684525771005,-0.12145489036027815,0.6564021382455523
Bhutan,BT,2015,81.0505609762618,4.54814395082205,9.60611724416569,-25.0627177300499,0.294858179489038,6.66080134005369,Southern Asia,8.47594335542423,-0.20724359700770154,0.6436768118632241
Bhutan,BT,2014,84.9990711282336,8.27106093949328,11.8031415958018,-23.4688052609704,1.12656942714568,5.88108549131117,Southern Asia,6.66080134005369,-0.3105414377725159,0.6283542969344889
Bhutan,BT,2013,88.9492144773016,8.77638345268213,9.26353916294234,-24.293493246944,1.05127659157314,1.73634039690423,Southern Asia,5.88108549131117,-0.20758156018153248,0.6436266806529486
Bhutan,BT,2012,67.0148156204095,10.919656944683,8.55745154197407,-19.1060720871467,1.23547336412094,5.164820108181,Southern Asia,1.73634039690423,-0.31825071624175155,0.6272107538210991
Bhutan,BT,2011,57.5496480740985,8.848985699468,6.64779532318255,-26.6070201962457,1.57461513814784,8.48925846151491,Southern Asia,5.164820108181,-0.4334169790178829,0.6101277560777911
Bhutan,BT,2010,50.9195301530263,7.03638316073019,11.7469724513219,-18.9069431386518,4.40487201174485,11.9318739003886,Southern Asia,8.48925846151491,-0.6363203195052329,0.5800304235421951
Bosnia and Herzegovina,BA,2021,46.9748191378299,1.98163900587622,8.26116786627429,-1.47528685104269,3.24230816818479,7.38996234012757,Southern Europe,4.22681101095546,-0.15978114918077962,0.6507170758222559
Bosnia and Herzegovina,BA,2020,45.4216368447367,-1.0512960076349,10.0633908676273,-2.83951861702088,2.38939048355651,-3.01509514759861,Southern Europe,7.38996234012757,-0.17909416876591616,0.6478523108986021
Bosnia and Herzegovina,BA,2019,44.0235719186881,0.56278215406123,7.28300464871794,-2.59691882108326,2.18661377542075,2.88734334414875,Southern Europe,-3.01509514759861,-0.10455293238086721,0.6589092623204301
Bosnia and Herzegovina,BA,2018,44.8932408077693,1.41710814018034,6.64612836747486,-3.23063057976363,2.93781358415463,3.82749920546897,Southern Europe,2.88734334414875,-0.12839764978708368,0.6553722954707546
Bosnia and Herzegovina,BA,2017,47.371562985449,0.810133321953039,7.00828958464749,-4.77878210545296,2.77975919041996,3.24410095889466,Southern Europe,3.82749920546897,-0.12995629947051635,0.6551410957393156
Bosnia and Herzegovina,BA,2016,52.2381277367734,-1.58410000000002,6.5127582346733,-4.69867094642486,1.82975697484525,3.24225521171914,Southern Europe,3.24410095889466,0.00012127964432183391,0.6744359390111967
Bosnia and Herzegovina,BA,2014,53.5008608706996,-0.897194054194333,5.2976422556605,-7.35085841133572,2.93590262269064,1.15385109200403,Southern Europe,3.24225521171914,-0.04475180455878789,0.6677797640368719
Bosnia and Herzegovina,BA,2013,49.6097513913455,-0.0930456838317588,5.86502057953554,-5.3258583032982,1.72337938246778,2.3498566632458,Southern Europe,1.15385109200403,-0.024593269599251608,0.6707699470897992
Bosnia and Herzegovina,BA,2012,49.0902635279898,2.05267452001717,5.24678804966841,-8.62595020271337,2.27539881306156,-0.821836474216894,Southern Europe,2.3498566632458,-0.11118313400168683,0.6579257822925482
Bosnia and Herzegovina,BA,2011,45.8346942869169,3.67125,4.66279309058915,-9.47919944225313,2.52952738058176,0.959511247241267,Southern Europe,-0.821836474216894,-0.16353444774655565,0.6501603364666187
Botswana,BW,2019,16.193904309718,2.77286442863321,8.35244884596834,-6.90505478190798,0.559653498041764,3.0322025744566,Southern Africa,-8.72875252639037,-0.3978953514546687,0.6153967981468264
Botswana,BW,2018,15.2307151442609,3.23801558947715,8.69368416094931,0.392946349031096,1.67893386448585,4.18809355373698,Southern Africa,3.0322025744566,-0.35657056902010076,0.6215266416275053
Botswana,BW,2017,14.6807691758665,3.30828076768219,11.3608810616714,5.58580913830414,1.61796092921323,4.1143636634186,Southern Africa,4.18809355373698,-0.36996764707022955,0.6195394081393253
Botswana,BW,2016,15.8049523139869,2.81495791361944,10.2345139601368,7.97299722000005,0.944944816734731,7.20442475914267,Southern Africa,4.1143636634186,-0.25002031006492276,0.637331598647066
Botswana,BW,2015,19.086977673602,3.06203169580558,10.297414998766,2.22618287554396,2.79773267452093,-4.85133564036167,Southern Africa,7.20442475914267,-0.39588290546518745,0.6156953110052636
Botswana,BW,2014,18.3257336074772,4.40225309243427,10.266911009258,11.0750306448499,3.33019730942426,5.69477738185952,Southern Africa,-4.85133564036167,-0.30320214556972447,0.6294429587449488
Botswana,BW,2013,19.0163812887175,5.88460707056817,9.18730550151155,4.53073148351166,0.470417841005353,11.1028237779771,Southern Africa,5.69477738185952,-0.26316100124419495,0.635382395882734
Botswana,BW,2012,20.6231807851092,7.53690261091916,9.84524080322996,-5.90199267050561,1.05040106491218,-0.170900761456892,Southern Africa,11.1028237779771,-0.4821051239026627,0.6029056803661798
Botswana,BW,2011,21.0743622822987,8.45987233408583,10.9462028718796,-0.87298477500224,1.94040749024403,6.83852974803483,Southern Africa,-0.170900761456892,-0.48734408103086846,0.6021285682967155
Botswana,BW,2010,21.8862970525722,6.94887658743103,12.3974795027323,-5.88840225663454,1.72806134798711,10.1222091179732,Southern Africa,6.83852974803483,-0.5796110582282511,0.5884422983314509
Brazil,BR,2021,85.0115036701985,8.30165975585673,11.1402301211994,-2.41876568208583,2.77979084916568,4.76260437908608,South America,3.01669435393015,-0.028426521199145002,0.6702013480326448
Brazil,BR,2020,98.7098819546545,3.21176803803376,14.9438769882273,-1.68778805337408,2.59263795330717,-3.2767587964736,South America,4.76260437908608,0.040859487699491784,0.6804787739482449
Brazil,BR,2019,92.5652531882782,3.73297621216894,12.2312070465136,-3.46989581411662,3.69267321290613,1.22077782360842,South America,-3.2767587964736,0.0029465807754632325,0.6748550253971226
Brazil,BR,2018,86.6078841199146,3.66485028376729,13.202166862988,-2.8075200859069,4.07858821449124,1.783666761634,South America,1.22077782360842,-0.08396695700553826,0.6619628490428208
Brazil,BR,2017,83.6692026509366,3.44637335032669,14.8647023427237,-1.22429925770861,3.33825981744108,1.32286905404399,South America,1.783666761634,-0.10646913870219787,0.658625025014522
Brazil,BR,2016,73.4188038096758,8.73914352329393,16.6034201407585,-1.70011339695482,4.13737803912088,-3.27591690782192,South America,1.32286905404399,-0.362251446224686,0.6206839780719935
Brazil,BR,2015,67.5375540277116,9.02990102416136,14.6482488458148,-3.51839166782255,3.59214931773371,-3.54576339269425,South America,-3.27591690782192,-0.3527126032033159,0.6220989066272822
Brazil,BR,2014,58.4572711058609,6.32904015516139,11.3474043536962,-4.4988303801852,3.57135266957477,0.503955740242247,South America,-3.54576339269425,-0.29156427730489537,0.6311692427495921
Brazil,BR,2013,57.228409380258,6.20431066640101,11.204987102341,-3.57422079596048,3.04150901601519,3.00482266944432,South America,0.503955740242247,-0.25844803994577314,0.636081485227864
Brazil,BR,2012,59.8494899958247,5.40349914036997,11.6309530113885,-3.75941611656142,3.75496285610022,1.92117598576537,South America,3.00482266944432,-0.27355550865029665,0.6338405437614543
Brazil,BR,2011,59.3416583014604,6.6364496221309,10.5265784637235,-3.19461831898174,3.91518011396487,3.97442307944702,South America,1.92117598576537,-0.2542949900878179,0.6366975210324574
Brazil,BR,2010,61.3187804611479,5.03872690108075,10.2280608885101,-3.92594604434557,3.73001288331747,7.52822581815364,South America,3.97442307944702,-0.20999705399453897,0.643268382360012
Bulgaria,BG,2021,32.7213944823671,3.29774435299515,8.27392646406124,-1.03358348191171,2.76635474460295,7.78061481406978,Eastern Europe,4.03877758301681,-0.2677095742158445,0.6347076908090702
Bulgaria,BG,2020,32.1034350330448,1.67244096855756,10.6319971380154,0.362007221946166,4.68157355237615,-3.21573743445016,Eastern Europe,7.78061481406978,-0.39006731038972486,0.6165579577140767
Bulgaria,BG,2019,27.0340081427953,3.10372944796781,7.2316037015235,1.65493433053486,3.23647694746529,3.78885036478003,Eastern Europe,-3.21573743445016,-0.25344672808866553,0.6368233465777859
Bulgaria,BG,2018,28.7341635424804,2.81454473824829,7.43394132801863,0.572868008529003,2.73024593526346,2.5494643471818,Eastern Europe,3.78885036478003,-0.23833448280606745,0.6390649965700304
Bulgaria,BG,2017,32.2350541351225,2.06159619443141,8.23276924635765,3.23867502289839,3.3844183495399,2.74592644707793,Eastern Europe,2.5494643471818,-0.21269657594472158,0.6428679532215531
Bulgaria,BG,2016,35.5441105426955,-0.79864988645371,8.46109739767257,3.10025600360375,2.75817770359404,3.02662893138918,Eastern Europe,2.74592644707793,-0.13086770308768833,0.6550059041861638
Bulgaria,BG,2015,30.8515489533678,-0.104633261008385,7.53795270024183,0.0183814862482981,4.37178262709924,3.39755325869422,Eastern Europe,3.02662893138918,-0.2624694735068404,0.635484972509707
Bulgaria,BG,2014,32.502485392112,-1.4181838026484,6.10251132213109,2.18953559128089,1.91330024420873,0.949448985090484,Eastern Europe,3.39755325869422,-0.045274722687664234,0.6677021978382284
Bulgaria,BG,2013,22.0539393235951,0.890093540913002,6.02230817674562,1.2150656976306,3.56126116234701,-0.542751603030155,Eastern Europe,0.949448985090484,-0.24319182514723475,0.6383444907009294
Bulgaria,BG,2012,21.7962168477584,2.95456829831022,6.68143666155464,-0.973730262473593,3.2937399637389,0.748814896796574,Eastern Europe,-0.542751603030155,-0.3188040956034208,0.627128669205703
Bulgaria,BG,2011,19.4817178682192,4.21990346601873,5.58943857466944,0.47195006241871,3.64377871047417,2.09017527015538,Eastern Europe,0.748814896796574,-0.3093514140295949,0.6285308171447028
Bulgaria,BG,2010,20.5891365271305,2.43899060504113,7.1003979559445,-1.9003198193068,3.63054818996133,1.55535963462032,Eastern Europe,2.09017527015538,-0.36465133964100965,0.6203279938381825
Canada,CA,2021,71.0739602315819,3.39519318527528,1.72003903449134,-0.0221263171245921,2.99828264957505,5.28695689105889,Northern America,3.81986633913397,0.27569305739424654,0.7153124243980004
