country,iso,year,debt,inflation,reserves,current_account,fdi,gdp_growth,region
Iceland,IS,2022,86.2909756775551,8.3087551155892,4.97000932114735,-2.42669497806943,4.85963418914523,8.9925076126915,Northern Europe
Iceland,IS,2021,95.8217048268859,4.44423970189739,7.83663707260258,-2.79395804491668,1.80154545586606,5.25420975317854,Northern Europe
Iceland,IS,2020,100.316262095676,2.84792401518665,10.2309316307212,1.12712934760835,-4.06130543466876,-6.94045309489034,Northern Europe
Iceland,IS,2019,90.1141894663873,3.01397179156053,8.27684189147875,6.54263819647393,-2.25459249123475,1.86117794293874,Northern Europe
Iceland,IS,2018,81.9621967417907,2.68291768267392,6.50905708745192,4.28102734251169,-2.37128033729888,4.88917299486545,Northern Europe
Iceland,IS,2017,90.4444869015692,1.76041559180596,7.23534045319549,4.25674789459763,-28.3072317012805,4.19494882908376,Northern Europe
Iceland,IS,2016,103.362423152956,1.69692761997751,9.45235888422999,8.27171987498996,-5.12806396736361,6.30368710650176,Northern Europe
Iceland,IS,2015,117.370839587281,1.63305558181326,6.98477540956304,5.62762590827157,6.54080992846603,4.43666371937172,Northern Europe
Iceland,IS,2014,135.796521914069,2.04461481539333,5.43710162929885,4.34644886292108,4.29141502345504,1.68721501750642,Northern Europe
Iceland,IS,2013,140.954580207259,3.87227923748249,5.95378409288698,6.26157055695868,2.93088850938654,4.55246032015107,Northern Europe
Iceland,IS,2012,152.739624546059,5.18589988750698,5.34843246916225,-3.5156011396135,6.94277709651988,1.06363660743763,Northern Europe
Iceland,IS,2011,156.915918249342,4.0010266434312,9.97605757385107,-4.70354106391418,7.27227438749282,1.84577915624217,Northern Europe
Iceland,IS,2010,150.633812484101,5.39673113167477,8.19361278231667,-6.14491097728025,1.86880354711353,-2.83277491540855,Northern Europe
India,IN,2018,46.5224986659322,3.9388264669163,6.90105548512365,-2.42697545810527,1.55821483801456,6.45385134497769,Southern Asia
India,IN,2017,47.5836093800197,3.32817337461298,8.16271866943629,-1.43948820320988,1.50731583255894,6.79538341897911,Southern Asia
India,IN,2016,47.6337555915272,4.94821634062141,8.43013905768235,-0.527880606037518,1.9373641224439,8.25630550179086,Southern Asia
India,IN,2015,49.9647183856551,4.90697344127256,8.00309182929652,-1.06754907167965,2.09211521443253,7.99625378571471,Southern Asia
India,IN,2014,49.9009248748319,6.66565671867899,6.59913308020171,-1.33950896483453,1.69565958990807,7.41022760508854,Southern Asia
India,IN,2013,50.3118273627008,10.0178784746102,6.02774649537524,-2.64566711733893,1.5162764665975,6.38610640094825,Southern Asia
India,IN,2012,50.6780305618952,9.47899691419801,5.90371509588661,-5.00488971805304,1.31293453035324,5.45638755166587,Southern Asia
India,IN,2011,51.5565536600977,8.91179336483371,6.18879010347658,-3.42928468606061,2.0020634629993,5.24131619937695,Southern Asia
India,IN,2010,51.5919103003897,11.9893899204244,7.76063411026839,-3.25348368945179,1.6350340943491,8.49758470221235,Southern Asia
Iraq,IQ,2018,27.438248367378,0.367441488936849,12.9879784715729,15.1162785714327,-2.14854834807913,2.63385099105624,Western Asia
Iraq,IQ,2017,35.8630061595051,0.18405889884769,11.7385756809118,7.95462137277485,-2.68799428357231,-1.81975035118309,Western Asia
Iraq,IQ,2016,29.4760678291372,0.556521397155511,11.8139189353787,1.29416694062961,-3.75180911604806,13.7873730187089,Western Asia
Iraq,IQ,2015,27.3918908850844,1.39333028780309,10.8017323095628,-1.65602101285884,-4.54159235443502,2.60676642939541,Western Asia
Ireland,IE,2022,45.400258888176,7.82945736434105,0.179938644225764,8.82777423084431,-6.48520600331755,8.61950355191492,Northern Europe
Ireland,IE,2021,62.1665685484345,2.34034113447044,0.198183800796113,12.2562799365962,14.6286171122761,16.2556132446002,Northern Europe
Ireland,IE,2020,70.0047790053242,-0.326183651280033,0.119225876816759,-6.71276262590436,8.08332623981842,7.15789883057209,Northern Europe
Ireland,IE,2019,68.2101531884769,0.937842961189274,0.0930155058216939,-20.5619614423642,7.67631524338682,5.040550288018,Northern Europe
Ireland,IE,2018,73.3536674722741,0.471130713712916,0.106993521866996,4.53684281424396,20.3765793364025,7.54434190760031,Northern Europe
Ireland,IE,2017,73.9850227274131,0.362173038229378,0.098414840117107,1.64776682090383,20.4067173013161,10.0496285394614,Northern Europe
Ireland,IE,2016,83.488524641017,0.0201247735963237,0.0900983466009514,-1.19043608616156,26.0995626363161,1.22263860996429,Northern Europe
Ireland,IE,2015,85.4579233139236,-0.330959783371788,0.0591543232482176,6.16611836652655,74.7451651859543,24.6155699766256,Northern Europe
Ireland,IE,2014,117.757439976442,0.190916398713745,0.054827442111275,2.07463267871007,39.3211822791795,9.33603372868623,Northern Europe
Ireland,IE,2013,129.108632155252,0.515099484900573,0.058951581266045,2.39619373553333,29.8149884164329,2.19217574364818,Northern Europe
Ireland,IE,2012,128.785045575103,1.69474116680366,0.0654287480758559,-3.39179943405915,25.559985134526,-0.398959964505451,Northern Europe
Ireland,IE,2011,110.569372265448,2.5489783020855,0.0662966810348538,1.1722256559786,9.82000962466785,1.64877389978149,Northern Europe
Ireland,IE,2010,82.4653136911507,-0.918388645376774,0.09081033791424,1.04496016854502,17.004910057797,1.68297235056258,Northern Europe
Jamaica,JM,2020,106.282373001667,5.2267777929352,7.03930316110937,-1.13600321037607,1.91929089144911,-9.92032244889079,Caribbean
Jamaica,JM,2019,92.2464484531468,3.90510000865872,4.77244101543928,-1.91168616244942,4.20330596139907,0.892291653822227,Caribbean
